 checked,uploaded,# of Activities,Activity Name (English),Activity Name (Chinese),Organization Name (English),Organization Name (Chinese),Organization Origin,Chinese Partner Unit (CPU) (English),CPU (Chinese),Field of Work,Provinces,Activity Location (English),Activity Location (Chinese),Start Date,End Date,Dates of Activity,Website EN,Website CH,CPU Type,CPU Professional Supervisory Unit (English),CPU Professional Supervisory Unit (Chinese),Direct Registration?,Multiple NGOs or CPUs?,Month,Aging,Agriculture,Animal Protection,Arts and Culture,Civil Society Capacity Building,Disabilities,Disaster Relief,Economic Development,Education,Energy,Environment,Ethnic Affairs,Gender Issues,Health,Human Rights,Infrastructure,International Relations/Exchange,Labor,Law and Governance,LGBTQ Issues,Media,Migrants,Poverty Alleviation,Religion,Rural Issues/Development,Science and Technology,Sport,Tourism,Trade,Urban Issues/Development,Youth,Field Unknown,Length in days,Length in months,All of China,Anhui,Beijing,Chongqing,Fujian,Gansu,Guangdong,Guangxi,Guizhou,Hainan,Hebei,Heilongjiang,Henan,Hubei,Hunan,Inner Mongolia,Jiangsu,Jiangxi,Jilin,Liaoning,Ningxia,Qinghai,Shaanxi,Shandong,Shanghai,Shanxi,Sichuan,Tianjin,Tibet,Xinjiang,Xinjiang Bingtuan,Yunnan,Zhejiang,Location Unknown,Sum sectors,Sum provinces,,Int'l locations,civil affairs,Education,science and tech,health and fam planning,intellectual property,environment,poverty alleviation,youth league,agriculture,commerce,religion,"culture, arts",disabilities,women,forestry,Taiwan,others,unknown,num of entry per row,CPU's PSU sector (spelled out),CPU province,CPU PSU highest-level body,CPU PSU hierarchy level ,Prefecture(s),County / Counties
x,x,24,Twinklestars's Kickoff of 2017 Student Financial Aid,摘星计划2017年助学启动,Twinklestars,摘星计划,Hong Kong,Guangning County Department of Education Student Financial Aid Management Office,广宁县教育局学生资助管理办公室,"Education, Poverty Alleviation, Youth",Guangdong,Guangdong Province,广东省,2017-08-05,2018-08-04,2017.08.05-2018.08.04,http://twinklestars.org/en/vision.html,http://twinklestars.org/,Party or Government Entity,Not Applicable,Not Applicable,,,8,,,,,,,,,1,,,,,,,,,,,,,,1,,,,,,,,1,,364,11,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
x,x,24,Twinklestars's Kickoff of 2017 Student Financial Aid,摘星计划2017年助学启动,Twinklestars,摘星计划,Hong Kong,Huaiji Country Bureau of Education,怀集县教育局,"Education, Poverty Alleviation, Youth",Guangdong,Guangdong Province,广东省,2017-08-05,2018-08-04,2017.08.05-2018.08.04,http://twinklestars.org/en/vision.html,http://twinklestars.org/,Party or Government Entity,Not Applicable,Not Applicable,,,8,,,,,,,,,1,,,,,,,,,,,,,,1,,,,,,,,1,,364,11,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,3,1,Guangdong Province,,,,,,,,,,,,,,,,,,,,,,,,,,
x,x,6,"Guizhou Province, Weining County, Xueshan Town, Xiejia Village Project",贵州省威宁县雪山镇谢家村无止桥项目,Bridge to China Charitable Foundation,无止桥慈善基金,Hong Kong,Chongqing Jiaotong University,重庆交通大学,Infrastructure,Guizhou,"Guizhou Province (Bijie City, Weijing County, Xueshan Town, Xiejia Village)",贵州省毕节市威宁县雪山镇谢家村,2017-08-06,2018-08-06,2017.08.06-2018.08.06,http://www.bridgetochina.org.hk/,http://www.bridgetochina.org.hk/zh/,"School, College, University, or Training Institution",Not Applicable,Not Applicable,,,8,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,365,12,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
x,x,1,Summer English Camp,暑期英语口语营,Volunteers for China,中国服务志愿者,United States,Hangzhou YMCA,杭州基督教青年会,"Education, Youth",Zhejiang,Zhejiang Province (Hangzhou City),杭州,2017-08-07,2017-08-25,2017.08.07-2017.08.25,http://www.volunteersforchina.org/,N/A,Non-profit or Foundation,Hangzhou Municipal Bureau of Ethnic and Religious Affairs,杭州市民族宗教事务局,,,8,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,1,,18,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,2,1,,,,,,,,,,,,,,,,,,,,,,,Henan,,,,
x,x,9,Guizhou Teachers and Students Visit Hong Kong Activity,贵州师生访港活动,Sunflower Helping and Encouraging Poor Pupils Association,向陽花助學勵志會（香港）,Hong Kong,"Guizhou Province, Duyun City Old-Age University",贵州省都匀市老年大学,Education,Unknown,Hong Kong,香港,2017-08-07,2017-08-11,2017.08.07-2017.08.11,N/A,http://sunflower-hk.org/About.aspx,"School, College, University, or Training Institution",Not Applicable,Not Applicable,,,8,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,4,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,Unknown,,,,
x,x,24,2017 Twinklestars Student Financial Aid Activity,摘星计划2017年助学启动,Twinklestars,摘星计划,Hong Kong,Heyuan City Chinese People’s Political Consultative Conference Committee Office,中国人民政治协商会议广东省河源市委员会办公室,"Education, Poverty Alleviation, Youth",Guangdong,Guangdong Province (Heyuan City),广东省河源市,2017-08-07,2018-08-06,2017.08.07-2018.08.06,http://twinklestars.org/en/vision.html,http://twinklestars.org/,Party or Government Entity,Not Applicable,Not Applicable,,,8,,,,,,,,,1,,,,,,,,,,,,,,1,,,,,,,,1,,364,11,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
x,x,7,Princeton in Asia Teacher Program,普林斯顿在亚洲教师项目,Princeton in Asia,普林斯顿在亚洲,United States,China Foreign Affairs University,外交学院,Education,Beijing,Beijing City,北京,2017-08-07,2018-08-07,2017.08.07-2018.08.07,https://piaweb.princeton.edu/,N/A,"School, College, University, or Training Institution",Not Applicable,Not Applicable,,,8,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,365,12,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,1,,,,,,,,,,,,,,,,,,,,,,,Beijing,,,,
x,x,2,Resiliency Strategy Formulation,韧性战略制定,Rockefeller Philanthropy Advisors,洛克菲勒慈善顾问公司,United States,Deyang City Development and Reform Commission,德阳市发展和改革委员会（德阳市韧性城市建设办公室）,"Civil Society Capacity-Building, Disaster Relief, Infrastructure, Law and Governance",Sichuan,Sichuan Province (Deyang City),四川省德阳市,2017-08-07,2018-08-06,2017.08.07-2018.08.06,http://www.rockpa.org/,N/A,Party or Government Entity,Not Applicable,Not Applicable,,,8,,,,,1,,1,,,,,,,,,1,,,1,,,,,,,,,,,,,,364,11,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,,4,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
x,x,3,“Bright Eyes Plan” Medical Treatment Activity,“亮眼计划”义诊活动,Eyesight Protection,视力保护,Unknown,Guiyang College of Traditional Chinese Medicine,贵阳中医学院,Health,Guizhou,Guizhou Province (Guiyang City),贵州省贵阳市,2017-08-07,2017-08-11,2017.08.07-2017.08.11,N/A,N/A,"School, College, University, or Training Institution",Not Applicable,Not Applicable,,,8,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,4,0,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
x,x,3,Advanced Seminar on Cross-Straits Technology Shifts and Intellectual Property Management,两岸技术移转与知识产权管理高级研讨会,Cornerstone Intellectual Property Foundation,财团法人盘安智慧财产教育基金会,Taiwan,Peking University Office of Science and Technology Development,北京大学科技开发部,"Science and Technology, Trade",Beijing,Beijing City (Haidian District),北京市海淀区,2017-08-07,2017-08-09,2017.08.07-2017.08.09,http://www.cipf.org.tw/indexe.php,http://www.cipf.org.tw/indexc.php,"School, College, University, or Training Institution",Not Applicable,Not Applicable,,,8,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,1,,,,2,0,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
x,x,11,“Corporate Social Responsibility” Course,《企业社会责任》课程开发,Raoul Wallenberg Institute of Human Rights and Humanitarian Law (RWI),罗尔•瓦伦堡人权与人道法研究所,Sweden,East Lake Institute for Social Advancement (EISA),武汉市武昌区东湖社会发展研究院,Civil Society Capacity-Building,Hubei,Hubei Province (Wuhan City),湖北省武汉市,2017-08-08,2018-08-07,2017.08.08-2018.08.07,http://rwi.lu.se/,N/A,Non-profit or Foundation,Unknown,Unknown,0,,8,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,364,11,,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
x,x,11,Research into Safeguarding the Rights of the Disabled,残障者权益保障机制研究,Raoul Wallenberg Institute of Human Rights and Humanitarian Law (RWI),罗尔•瓦伦堡人权与人道法研究所,Sweden,East Lake Institute for Social Advancement (EISA),武汉市武昌区东湖社会发展研究院,"Disabilities, Law and Governance",Hubei,Hubei Province (Wuhan City),湖北武汉,2017-08-08,2018-08-07,2017.08.08-2018.08.07,http://rwi.lu.se/,N/A,Non-profit or Foundation,Unknown,Unknown,0,,8,,,,,,1,,,,,,,,,,,,,1,,,,,,,,,,,,,,364,11,,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,2,1,,,,,,,,,,,,,,,,,,,,,,,Hubei,Unknown,Unknown,,
x,x,50,Jiangxi Public Welfare Organizations Capacity-Building and Development Program Phase 2,江西公益组织能力建设与发展项目第二期,Oxfam,乐施会,Hong Kong,Nanchang Yixinyiyi Public Welfare Service Center,南昌益心益意公益服务中心,Civil Society Capacity-Building,Jiangxi,Jiangxi Province (Nanchang City),江西省南昌市,2017-08-09,2018-06-30,2017.08.09-2018.06.30,http://www.oxfam.org.hk/en/China.aspx,http://www.oxfam.org.cn/,Non-profit or Foundation,Unknown,Unknown,,,8,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,325,10,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,1,,,,,,,,,,,,,,,,,,,,,,,Jiangxi,,,,
x,x,50,"Shaanxi Province, Ningqiang County, Juting Town, Shilingzi Village Community Comprehensive Development Project (Phase 1)",陕西省宁强县巨亭镇石岭子村社区综合发展项目（一期）,Oxfam,乐施会,Hong Kong,"Shaanxi Province, Ningqiang County Women and Children Development Center",陕西省宁强县妇女儿童发展中心,Rural Issues/Development,Shaanxi,"Shaanxi Province (Ningqiang County, Juting Town, Shilingzi Village)",陕西省宁强县巨亭镇石岭子村,2017-08-10,2018-08-09,2017.08.10-2018.08.09,http://www.oxfam.org.hk/en/China.aspx,http://www.oxfam.org.cn/,Non-profit or Foundation,Ningqiang County Women's Federation,县妇女联合会,,,8,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,364,11,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,1,1,,,,,,,,,,,,,,,,,,,,,,,Shaanxi,Ministry of Education,Nation,,
x,x,6,Journeying with a Brain Friend—Healthy Brain Exercises 101 Certificate Course,脑友同行项目培训-健脑操101证书课程,Hong Kong Sheng Kung Hui Welfare Council Limited,香港圣公会福利协会有限公司,Hong Kong,Guangzhou Enshan Social Service Center,广州恩善社会服务中心,"Aging, Civil Society Capacity-Building",Guangdong,Guangdong Province (Guangzhou City),广州市,2017-08-10,2017-09-05,2017.08.10-2017.09.25,http://www2.skhwc.org.hk/site/portal/Site.aspx?id=H8-224&lang=en-US,http://www2.skhwc.org.hk/site/portal/Site.aspx?id=H8-224&lang=zh-CN,Non-profit or Foundation,Unknown,Unknown,0,,8,1,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,26,0,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
x,x,24,Twinklestars's Kickoff of 2017 Student Financial Aid and Summer Camp,摘星计划2017年助学启动并夏令营,Twinklestars,摘星计划,Hong Kong,Meizhou City Overseas Friendship Association,梅州市海外联谊会,"Education, Poverty Alleviation, Youth",Guangdong,Guangdong Province,广东省,2017-08-11,2018-08-10,2017.08.11-2018.08.10,http://twinklestars.org/en/vision.html,http://twinklestars.org/,Non-profit or Foundation,Unknown,Unknown,,,8,,,,,,,,,1,,,,,,,,,,,,,,1,,,,,,,,1,,364,11,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
x,x,2,Lanzhou Good Faith “Happy Summer” Summer Camp,兰州精诚“开心一夏”夏令营,Transparent Fish Fund,透明鱼基金,United States,Lanzhou Jingcheng Public Service Center,兰州精诚公益服务中心,Youth,Gansu,Gansu Province (Lanzhou City),甘肃兰州,2017-08-13,2017-08-22,2017.08.13-2017.08.22,http://www.tfishfund.org/,N/A,Non-profit or Foundation,Lanzhou City Bureau of Civil Affairs (Social Organizations Department),兰州市民间组织管理局,1,,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,9,0,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
x,x,50,"Guizhou Province, Danzhai Counnty, Jijia Village Batik Traditional Culture Preservation and Development Program",贵州省丹寨县基加寨蜡染传统文化保护与发展项目,Oxfam,乐施会,Hong Kong,Community-Based Conservation and Development Research Center of Guizhou,贵州田野环境与发展研究中心,"Arts and Culture, Economic Development",Guizhou,Guizhou Province (Danzhai County),贵州省丹寨县,2017-08-15,2018-08-14,2017.08.15-2018.08.14,http://www.oxfam.org.hk/en/China.aspx,http://www.oxfam.org.cn/,Non-profit or Foundation,Guizhou Province Department of Science and Technology,贵州省科学技术厅,,,8,,,,1,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,364,11,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
x,x,24,Contributions to Support Chen Shuqu Comparative Politics Development Research Center and Chen Shuqu Chair Professor,捐赠支持陈树渠比较政治发展研究中心、陈树渠讲席教授,Fudan University Education Development Foundation (Overseas),复旦大学教育发展基金会 (海外),United States,Fudan University Education Development Foundation,上海复旦大学教育发展基金会,Education,Shanghai,Shanghai City ,上海,2017-08-15,2018-08-14,2017.08.15-2018.08.14,N/A,N/A,Non-profit or Foundation,Shanghai Commission of Education,上海市教育委员会,,,8,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,364,11,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,1,1,Shanghai City,,,,,,,,,,,,,,,,,,,,,,,,,,
x,x,24,Contributions to Support Fudan University Jianbo Scholarship Project,捐赠支持复旦大学健博助学金项目,Fudan University Education Development Foundation (Overseas),复旦大学教育发展基金会（海外）,United States,Fudan University Education Development Foundation,上海复旦大学教育发展基金会,"Education, Poverty Alleviation",Shanghai,Shanghai City,上海,2017-08-15,2018-08-14,2017.08.15-2018.08.14,N/A,N/A,Non-profit or Foundation,Shanghai Commission of Education,上海市教育委员会,,,8,,,,,,,,,1,,,,,,,,,,,,,,1,,,,,,,,,,364,11,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,2,1,Shanghai City,,,,,,,,,,,,,,,,,,,,,,,,,,
x,x,24,Contributions to Support Fudan University Physics Development Fund and Xiexide Special Hiring Program for Professors,捐赠支持复旦大学物理系发展基金和谢希德特聘教授项目,Fudan University Education Development Foundation (Overseas),复旦大学教育发展基金会（海外）,United States,Fudan University Education Development Foundation,上海复旦大学教育发展基金会,Education,Shanghai,Shanghai City,上海,2017-08-15,2018-08-14,2017.08.15-2018.08.14,N/A,N/A,Non-profit or Foundation,Shanghai Commission of Education,上海市教育委员会,,,8,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,364,11,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,1,1,Shanghai City,,,,,,,,,,,,,,,,,,,,,,,,,,
x,x,50,Happy Bus Project,快乐巴士项目,MISEREOR Foundation,德国米苏尔社会发展基金会,Germany,Xining City Dawn Public Welfare Assistance Center,西宁市曙光公益援助中心,Infrastructure,Qinghai,Qinghai Province (Xining City and Datong County),青海省西宁市及大通县,2017-08-15,2018-08-15,2017.08.15-2018.08.15,https://www.misereor.org/,N/A,Non-profit or Foundation,Unknown,Unknown,0,,8,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,365,12,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
x,x,3,Peking University Jiali Group Kuok Foundation Scholorship,北京大学-嘉利集团郭氏基金奖学金,Kuok Foundation Limited,马来西亚郭氏基金有限公司,Malaysia,Peking University Education Foundation,北京大学教育基金会,Education,Beijing,Beijing City,北京市,2017-08-15,2018-08-14,2017.08.15-2018.08.14,http://www.kuokfoundation.com/default.asp,N/A,Non-profit or Foundation,Ministry of Education,教育部,,,8,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,364,11,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,1,,,,,,1,,,,,,,,,,,,,,,1,heath_fam,Beijing,National Health and Family Planning Commission,City,,
x,x,24,Twinklestars's Kickoff of 2017 Student Financial Aid and Summer Camp,摘星计划2017年助学启动并夏令营,Twinklestars,摘星计划,Hong Kong,"Guangdong Province, Zhaoqing City Middle School",广东肇庆中学,"Education, Poverty Alleviation, Youth",Guangdong,Guangdong Province (Zhaoqing City),广东省肇庆市,2017-08-18,2018-08-17,2017.08.18-2018.08.17,http://twinklestars.org/en/vision.html,http://twinklestars.org/,"School, College, University, or Training Institution",Not Applicable,Not Applicable,,,8,,,,,,,,,1,,,,,,,,,,,,,,1,,,,,,,,1,,364,11,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,3,1,,,,,,,,,,,,,,,,,,,,,,,Guangdong,,,,
x,x,20,Meixian District “Assisting with Schooling for the Disabled” and “Poverty Alleviation and Restoring Sight” Activities,梅县区“扶残助学”和“扶贫复明”活动,Green Action Charity Foundation,力行植林慈善基金会,Hong Kong,Meixian District Disabled Persons Federation,梅县区残疾人联合会,"Disabilities, Education, Health, Poverty Alleviation",Guangdong,"Guangdong Province (Meizhou City, Meixian District)",广东省梅州市梅县区,2017-08-20,2018-04-30,2017.08.20-2018.04.30,N/A,http://greenaction.org.hk/,Party or Government Entity,Not Applicable,Not Applicable,,,8,,,,,,1,,,1,,,,,1,,,,,,,,,1,,,,,,,,,,253,8,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,4,1,,,,,,,,,,,,,,,,,,,,,0,FALSE,Guangdong,Unknown,Unknown,,
x,x,24,Twinklestars,摘星计划,Twinklestars,摘星计划,Hong Kong,Yunfu City Bureau of Education,云浮市教育局,"Education, Poverty Alleviation, Youth",Guangdong,Guangdong Province (Yunfu City),广东省云浮市,2017-08-21,2018-08-03,2017.08.21-2018.08.03,http://twinklestars.org/en/vision.html,http://twinklestars.org/,Party or Government Entity,Not Applicable,Not Applicable,,,8,,,,,,,,,1,,,,,,,,,,,,,,1,,,,,,,,1,,347,11,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
x,x,14,Contribution to the Zhejiang University Education Foundation,香港浙江大学教育基金会有限公司向浙江大学教育基金会,Zhejiang University (Hong Kong) Education Fund Limited,香港浙江大学教育基金会有限公司,Hong Kong,Zhejiang University Education Foundation,浙江大学教育基金会,Education,Zhejiang,Zhejiang Province,浙江,2017-08-21,2017-11-21,2017.08.21-2017.11.21,N/A,N/A,Non-profit or Foundation,Ministry of Education,教育部,,,8,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,92,3,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
x,x,3,News Conference on Protecting Pangolins Promotion Video,保护穿山甲公益宣传片新闻发布会,WildAid,野生救援,United States,China Wildlife Conservation Association,中国野生动物保护协会,"Animal Protection, Environment",Beijing,Beijing City (Chaoyang District),北京朝阳区东大桥路9号北京侨福芳草地摩纳哥沙龙,2017-08-22,2017-08-23,2017.08.22-2017.08.23,http://www.wildaid.org/,http://www.wildaidchina.org/,Non-profit or Foundation,China Association for Science and Technology,中国科学技术协会,,,8,,,1,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,1,0,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,2,1,,,,,,,,,,,,,,,,,,,,,,,Guangdong,,,,
x,x,2,EAERE China Environment and Natural Resources Economists Association First Annual Academic Meeting,CAERE中国环境与资源经济学家协会第一届学术年会,European Association of Environmental and Resource Economists,中国环境与资源经济学家协会,Italy,Renmin University’s School of Environment & Natural Resources,中国人民大学环境学院,Environment,Beijing,Beijing City (Renmin University),中国人民大学,2017-08-24,2017-08-26,2017.08.24-2017.08.26,http://www.eaere.org/,N/A,"School, College, University, or Training Institution",Not Applicable,Not Applicable,,,8,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,2,0,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,1,"Beijing City, Renmin University",,,,,,,,,,,,,,,,,,,,,,,,,,
x,x,50,"Sichuan Province, Ya’an City, Lushan County, Taiping Town, Xinglin Village, Laoxiong Bridge Group Sustainable Livelihoods, Harmonious Ecology, and Community Disaster Reduction and Prevention",四川省雅安芦山县太平镇兴林村老熊桥组可持续生计、生,Oxfam,乐施会（香港）,Hong Kong,Lushan County Green Root Community Work Development Center,芦山县绿根社会工作发展中心,"Disaster Relief, Economic Development, Environment",Sichuan,"Sichuan Province (Ya’an City, Lushan County, Taiping Town, Xinglin Village, Laoxiong Bridge Group)",四川省雅安市芦山县太平镇兴林村老熊桥组,2017-08-24,2018-08-23,2017.08.24-2018.08.23,http://www.oxfam.org.hk/en/China.aspx,http://www.oxfam.org.cn/,Non-profit or Foundation,Unknown,Unknown,0,,8,,,,,,,1,1,,,1,,,,,,,,,,,,,,,,,,,,,,364,11,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,,3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
x,x,50,"Sichuan Province, Ya’an City, Lushan County, Taiping Town, Dahe Village Disaster Reduction and Prevention Program",四川省雅安芦山县太平镇大河村减灾防灾项目,Oxfam,乐施会（香港）,Hong Kong,Lushan County Green Root Community Work Development Center,芦山县绿根社会工作发展中心,Disaster Relief,Sichuan,"Sichuan Province (Ya’an City, Lushan County, Taiping Town, Dahe Village)",四川省雅安市芦山县太平镇大河村,2017-08-24,2018-08-23,2017.08.24-2018.08.23,http://www.oxfam.org.hk/en/China.aspx,http://www.oxfam.org.cn/,Non-profit or Foundation,Unknown,Unknown,0,,8,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,364,11,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
x,x,50,"Developing Lushan County’s Sustainable Livelihoods, Harmonious Ecology, and Community Disaster Reduction and Prevention",芦山绿根开展芦山县可持续生计、生态和谐、社区减防灾,Oxfam,乐施会（香港）,Hong Kong,Lushan County Green Root Community Work Development Center,芦山县绿根社会工作发展中心,"Disaster Relief, Economic Development, Environment",Sichuan,"Sichuan Province (Ya’an City, Lushan County)",四川省雅安市芦山县,2017-08-24,2018-08-23,2017.08.24-2018.08.23,http://www.oxfam.org.hk/en/China.aspx,http://www.oxfam.org.cn/,Non-profit or Foundation,Unknown,Unknown,0,,8,,,,,,,1,1,,,1,,,,,,,,,,,,,,,,,,,,,,364,11,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,,3,1,,,,,,,,,,,,,,,,,,,,1,,,Sichuan,Bureau of Poverty Alleviation and Migration,County,,
x,x,1,Chongqing-Taiwan Promoting Forest Health and Ecological Culture Building Cooperation,渝台推动森林康养与生态文化建设合作,China Ecological Information and Environmental Education Association,社团法人中华生态资讯暨环境教育协会,Taiwan,Chongqing Ecological Culture Association,重庆生态文化协会,Environment,Chongqing,Chongqing City,重庆,2017-08-25,2018-08-25,2017.08.25-2018.08.25,N/A,N/A,Non-profit or Foundation,Unknown,Unknown,0,,8,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,365,12,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,1,,,,,,,,,,,,,,,,,,,,,,,Chongqing,,,凉山州,布拖县内
